epoch,train_loss,validation_loss,validation_pr_auc,validation_roc_auc,validation_f2_at_0_5,learning_rate,gradient_norm_mean,gradient_norm_max,epoch_seconds,best_epoch,seed,model_key
16,0.18345710434592688,0.23797428607940674,0.9059002560726153,0.994768023390013,0.7936507936507936,0.0005671166329088276,13.488958450464102,42.288204193115234,1.709726829000374,27,42,dl_e_transformer
17,0.13547558795947295,0.2972067818045616,0.5333389467024692,0.9757251673463107,0.7905138339920948,0.0005224324151752573,7.524114475800441,21.256420135498047,1.717218177000177,27,42,dl_e_transformer
18,0.14578074245498732,0.13538838736712933,0.9644037222757397,0.9850734784950372,0.9302325581395349,0.00047756758482474243,14.91601869234672,79.70594787597656,1.9285546880000766,27,42,dl_e_transformer
19,0.2257682577921794,0.16987857595086098,0.9261513321323687,0.9879587597137802,0.8968609865470852,0.0004328833670911722,32.03478013552152,118.56828308105469,1.7846615570001632,27,42,dl_e_transformer
20,0.12578391341062692,0.2968728020787239,0.4412681433377115,0.9649534507963375,0.796812749003984,0.00038873953302184273,8.837168798996853,18.02965545654297,1.8233200800000304,27,42,dl_e_transformer
21,0.4110226155473636,0.15591696836054325,0.9174453437143936,0.9897668692775256,0.9090909090909091,0.0003454915028125262,49.43990791760958,168.57533264160156,1.7894934010000725,27,42,dl_e_transformer
22,0.12852762166697246,0.159406503662467,0.925850378431914,0.9957682542125106,0.8928571428571429,0.00030348748417303827,8.39765816468459,25.089126586914062,1.7645350299999336,27,42,dl_e_transformer
23,0.10675428234613858,0.14342745020985603,0.9708237487941267,0.9970762483650073,0.91324200913242,0.0002630656687635006,10.529490892703716,36.959564208984375,1.7104085400001168,27,42,dl_e_transformer
24,0.1555890220289047,0.14672585763037205,0.9692082149208908,0.9964991921212587,0.9090909090909091,0.00022455150927394875,14.271021054341244,44.13578796386719,1.7188370040003065,27,42,dl_e_transformer
25,0.15199397332393205,0.12639342062175274,0.9663437552924109,0.9954989612987613,0.9389671361502347,0.00018825509907063323,13.844327458968529,52.196224212646484,1.7018765749999147,27,42,dl_e_transformer
26,0.17866739114889732,0.19754628464579582,0.746323243778779,0.9886127567900285,0.8658008658008658,0.00015446867550656765,20.72093702508853,82.93426513671875,1.7049863900001583,27,42,dl_e_transformer
27,0.17452504829718515,0.1228084759786725,0.9774260911321436,0.9942679079787643,0.9389671361502347,0.00012346426699819455,19.213232352183415,80.59217071533203,1.7435881209999025,27,42,dl_e_transformer
28,0.1447634450518168,0.1873400118201971,0.8216165660400861,0.9914980380087712,0.8771929824561403,9.549150281252631e-05,15.66767750107325,76.2890396118164,1.7507988260003913,27,42,dl_e_transformer
29,0.1377983703636206,0.14176075719296932,0.9768299974098413,0.9968838962837578,0.9216589861751152,7.077560319906693e-05,24.847447101886456,93.22238159179688,1.7406833420000112,27,42,dl_e_transformer
30,0.09808342445355195,0.14841996133327484,0.9677878315421141,0.9968838962837577,0.9090909090909091,4.951556604879047e-05,8.60719108581543,26.253276824951172,1.759057064999979,27,42,dl_e_transformer
31,0.07790372148156166,0.15195124968886375,0.9538056462769268,0.9963453104562592,0.9090909090909091,3.188256468013139e-05,7.384332872354067,22.524246215820312,1.7087392270000237,27,42,dl_e_transformer
32,0.07836037157819821,0.15074385330080986,0.9551606598270622,0.996383780872509,0.9090909090909091,1.8018569652073372e-05,6.925908558643782,21.060070037841797,1.7220462569998745,27,42,dl_e_transformer
33,0.0915126522573141,0.14515228755772114,0.9660109397347346,0.9965376625375086,0.9216589861751152,8.035205700685162e-06,5.412052062841562,18.57594871520996,1.6929052719997344,27,42,dl_e_transformer
34,0.12291579722211911,0.1486737485975027,0.9551606598270622,0.996383780872509,0.9090909090909091,2.012853002380465e-06,13.96989341882559,35.59801483154297,1.7603663120003148,27,42,dl_e_transformer
