epoch,train_loss,validation_loss,validation_pr_auc,validation_roc_auc,validation_f2_at_0_5,learning_rate,gradient_norm_mean,gradient_norm_max,epoch_seconds,best_epoch,seed,model_key
1,1.307450872201186,1.2958272099494934,0.6180202348466312,0.9693390782488266,0.6366459627329193,0.0009979871469976197,0.23995930758806375,0.5916237235069275,0.13137216700033605,18,42,dl_b_tabnet
2,1.280367516554319,1.238345205783844,0.6522274473780784,0.9774563360775563,0.7295373665480427,0.0009919647942993148,0.23623540309759286,0.5573073029518127,0.12859778799975174,18,42,dl_b_tabnet
3,1.1624064995692327,1.0441501140594482,0.7135454728014045,0.9821112564437947,0.7347670250896058,0.0009819814303479266,0.44776570109220654,0.6993159651756287,0.12591334299986556,18,42,dl_b_tabnet
4,0.882331921504094,0.670006662607193,0.7502328197989623,0.9838808955912902,0.796812749003984,0.0009681174353198686,0.7627862646029546,1.272118330001831,0.12784976000011739,18,42,dl_b_tabnet
5,0.5016969075569739,0.3448018878698349,0.766704246334359,0.9850350080787874,0.8064516129032258,0.0009504844339512095,0.7323046830984262,0.9322125315666199,0.1255794460003017,18,42,dl_b_tabnet
6,0.27922650827811313,0.21660708636045456,0.8004306109907569,0.9875740555512811,0.847457627118644,0.000929224396800933,0.41982624393243057,0.5053985118865967,0.1179755739999564,18,42,dl_b_tabnet
7,0.19190595814814934,0.17450205236673355,0.8369330895787852,0.9895360467800262,0.8928571428571429,0.0009045084971874736,0.32839983587081617,0.46398210525512695,0.12244300200018188,18,42,dl_b_tabnet
8,0.13108042255043983,0.15527107939124107,0.892510870825108,0.9924597984150189,0.91324200913242,0.0008765357330018054,0.25751475302072674,0.3457812964916229,0.12179835999995703,18,42,dl_b_tabnet
9,0.10398374669826947,0.15103265643119812,0.9271681086834946,0.9943448488112641,0.9259259259259259,0.0008455313244934323,0.27075324723353755,0.44819703698158264,0.11942339200004426,18,42,dl_b_tabnet
10,0.08086441142054704,0.1425240822136402,0.9485682360157094,0.9954989612987613,0.9216589861751152,0.0008117449009293667,0.2625928440919289,0.5171546936035156,0.12250538100033737,18,42,dl_b_tabnet
11,0.06237470573530747,0.1483250930905342,0.963473805016344,0.9961529583750096,0.9345794392523364,0.0007754484907260511,0.27431755226392013,0.4879278242588043,0.1207980949998273,18,42,dl_b_tabnet
12,0.0528171776005855,0.14906941540539265,0.9728960446091895,0.9965761329537586,0.9302325581395349,0.0007369343312364992,0.34311505922904384,1.6718074083328247,0.12243361000037112,18,42,dl_b_tabnet
13,0.04512459971010685,0.15677052177488804,0.9774181639503033,0.9968454258675079,0.9433962264150944,0.0006965125158269617,0.27020405118282026,0.45715028047561646,0.12402888499991604,18,42,dl_b_tabnet
14,0.03284326654214125,0.15969456173479557,0.9775190679662239,0.9967300146187582,0.9523809523809523,0.0006545084971874735,0.2218079469524897,0.38125425577163696,0.11929750600029365,18,42,dl_b_tabnet
15,0.02688849144257032,0.15988269448280334,0.9750791778247095,0.9963068400400092,0.9433962264150944,0.000611260466978157,0.19921800666130507,0.39670881628990173,0.12461091199975272,18,42,dl_b_tabnet
16,0.022416681087074373,0.16594798862934113,0.9775603418413817,0.9964991921212588,0.9478672985781991,0.0005671166329088276,0.22426989445319542,0.45298323035240173,0.12020274699989386,18,42,dl_b_tabnet
17,0.021215009932907727,0.18632106482982635,0.9774281366589386,0.9964222512887589,0.9615384615384616,0.0005224324151752573,0.2230458758198298,0.5196250677108765,0.11937956900010249,18,42,dl_b_tabnet
18,0.01899536795770893,0.16476783901453018,0.9783611032002727,0.9966530737862583,0.9523809523809523,0.00047756758482474243,0.2302446520099273,1.0795379877090454,0.12069079799994142,18,42,dl_b_tabnet
19,0.016274596385371227,0.18752062693238258,0.9765012834408834,0.9963453104562591,0.9569377990430622,0.0004328833670911722,0.211911325271313,0.6181381940841675,0.1193309280001813,18,42,dl_b_tabnet
20,0.013530198233918501,0.20731795206665993,0.9740256202152202,0.9961529583750095,0.9466019417475728,0.00038873953302184273,0.21961723955777976,0.6666263937950134,0.11941899799967359,18,42,dl_b_tabnet
21,0.012975530949636148,0.1976957470178604,0.9748892044629507,0.9961914287912594,0.9569377990430622,0.0003454915028125262,0.21594993254313102,0.3758055865764618,0.11748164099981295,18,42,dl_b_tabnet
22,0.01053783144407834,0.22684882208704948,0.9741270093409995,0.9961529583750095,0.9512195121951219,0.00030348748417303827,0.16949216047158608,0.278165727853775,0.11793028899955971,18,42,dl_b_tabnet
23,0.010112200021887055,0.2146044671535492,0.9747070212386795,0.9961914287912594,0.9466019417475728,0.0002630656687635006,0.1784539959178521,0.3638753890991211,0.1182707240000127,18,42,dl_b_tabnet
24,0.010402774151701193,0.2085854932665825,0.9747070212386795,0.9961914287912594,0.9466019417475728,0.00022455150927394875,0.1834556944668293,0.4396801292896271,0.11853768299988587,18,42,dl_b_tabnet
25,0.009787122468249155,0.21582076326012611,0.9747070212386795,0.9961914287912594,0.9466019417475728,0.00018825509907063323,0.19530100948535478,0.756305992603302,0.11771290999968187,18,42,dl_b_tabnet
