epoch,train_loss,validation_loss,validation_pr_auc,validation_roc_auc,validation_f2_at_0_5,learning_rate,gradient_norm_mean,gradient_norm_max,epoch_seconds,best_epoch,seed,model_key
1,1.2746686660326445,1.2392088174819946,0.19754793975538362,0.8196122182042009,0.3629032258064516,0.0009979871469976197,0.5182982453933129,0.9285920262336731,1.7473601709998547,25,43,dl_e_transformer
2,1.1401674380669227,0.965422511100769,0.3574282817298854,0.8757020850965608,0.48257372654155495,0.0009919647942993148,1.4549636978369493,3.793941020965576,1.7841711860000942,25,43,dl_e_transformer
3,0.8678890948112195,0.8877889811992645,0.4828832383385542,0.881972762945295,0.5957446808510638,0.0009819814303479266,3.7773581651540904,10.279104232788086,1.8029225820000647,25,43,dl_e_transformer
4,0.7966095323746021,0.6484729051589966,0.47876941544888457,0.9315995999076709,0.6433823529411765,0.0009681174353198686,8.069642360393818,31.271533966064453,1.728228068000135,25,43,dl_e_transformer
5,0.720820835003486,0.8321103751659393,0.5585045231742091,0.9103639301377241,0.6651376146788991,0.0009504844339512095,8.767151190684391,21.93864631652832,1.7119002049998926,25,43,dl_e_transformer
6,0.6240534002964313,0.5958547294139862,0.5694447515722908,0.9551050242363622,0.7112068965517241,0.000929224396800933,10.64950752716798,24.520183563232422,1.6831304190000083,25,43,dl_e_transformer
7,0.4753493574949411,0.4910726398229599,0.4795583845016301,0.9576825421251058,0.6587837837837838,0.0009045084971874736,6.687277816809141,15.787025451660156,1.7111518409997188,25,43,dl_e_transformer
8,0.4203896511059541,0.4810127764940262,0.5379787017626579,0.9658382703700854,0.6466876971608833,0.0008765357330018054,6.423664991672222,15.01247787475586,1.7359732810000423,25,43,dl_e_transformer
9,0.40913935234913457,0.47804316878318787,0.4609318077816133,0.9609525275063475,0.6507936507936508,0.0008455313244934323,6.760117223629584,20.572006225585938,1.7105730230000518,25,43,dl_e_transformer
10,0.42069367376657635,0.37644366919994354,0.6421176522539701,0.9727629452950681,0.7092198581560284,0.0008117449009293667,8.866557405545162,26.1821231842041,1.7555629799999224,25,43,dl_e_transformer
11,0.4178241113057503,0.3783226013183594,0.717979066543427,0.9784565669000539,0.7093425605536332,0.0007754484907260511,7.594015231499305,21.982534408569336,1.7410152499996912,25,43,dl_e_transformer
12,0.2989609344647481,0.3936576694250107,0.7862381140565686,0.9810340847887974,0.8,0.0007369343312364992,3.70616431419666,7.106506824493408,1.7274171620001653,25,43,dl_e_transformer
13,0.313551854628783,0.27846918255090714,0.8418028715323418,0.9863814726475341,0.7936507936507936,0.0006965125158269617,7.051037476612971,26.024860382080078,1.720300830999804,25,43,dl_e_transformer
14,0.4362305643466803,0.6230998337268829,0.8474261995114978,0.9811110256212972,0.7352941176470589,0.0006545084971874735,14.890535175800323,57.606685638427734,1.7037196530000074,25,43,dl_e_transformer
15,0.3644052560512836,0.26534567028284073,0.8876719414268354,0.9903439255212741,0.7692307692307693,0.000611260466978157,10.618425662700947,29.05623435974121,1.7490634270002374,25,43,dl_e_transformer
16,0.2321494622872426,0.2655913978815079,0.914292997080044,0.9925752096637686,0.7692307692307693,0.0005671166329088276,4.240595395748432,11.3435640335083,1.7299133179999444,25,43,dl_e_transformer
17,0.2861132656152432,0.21901436895132065,0.9274297137749395,0.9935369700700162,0.8438818565400844,0.0005224324151752573,10.763920747316801,54.162837982177734,1.6951856320001752,25,43,dl_e_transformer
18,0.18211027406729186,0.1977631039917469,0.9455898865762397,0.9948834346387627,0.8733624454148472,0.00047756758482474243,5.200140485396752,20.37027931213379,1.8031123790001402,25,43,dl_e_transformer
19,0.18473019622839415,0.16987707652151585,0.9471918406446972,0.9844579518350389,0.9049773755656109,0.0004328833670911722,4.184177325322078,9.830255508422852,1.782143220999842,25,43,dl_e_transformer
20,0.2396839834176577,0.21043220534920692,0.9639514552344488,0.9961144879587597,0.8547008547008547,0.00038873953302184273,14.349478996717012,61.727718353271484,1.751709142999971,25,43,dl_e_transformer
21,0.15241173941355485,0.18580539152026176,0.9698873871174607,0.9966146033700084,0.8771929824561403,0.0003454915028125262,6.3115565203703365,19.822811126708984,1.7192031930003395,25,43,dl_e_transformer
22,0.2490645065330542,0.16648943722248077,0.9681177955714393,0.9929214434100178,0.8968609865470852,0.00030348748417303827,13.08405175117346,62.728736877441406,1.723057818000143,25,43,dl_e_transformer
23,0.15572278631421235,0.14460945315659046,0.9655431998679047,0.9795337385550512,0.9302325581395349,0.0002630656687635006,8.153393438229195,44.5692138671875,1.7035498589998497,25,43,dl_e_transformer
24,0.19072924439723676,0.18635722249746323,0.9744973185711324,0.9969993075325075,0.8810572687224669,0.00022455150927394875,11.190219120337414,41.02009201049805,1.7073123979998854,25,43,dl_e_transformer
25,0.11696975162396064,0.14796879515051842,0.9746016966615739,0.994806493806263,0.9216589861751152,0.00018825509907063323,5.378300730998699,22.80489730834961,1.6490803299998333,25,43,dl_e_transformer
26,0.09421994250554305,0.14792697317898273,0.9744582503642815,0.9946526121412633,0.9216589861751152,0.00015446867550656765,5.996464490890503,16.85232925415039,1.6497800679999273,25,43,dl_e_transformer
27,0.16155226156115532,0.13895896822214127,0.9713579920094185,0.9874971147187812,0.9302325581395349,0.00012346426699819455,7.086968146837675,47.602596282958984,1.6843850599998405,25,43,dl_e_transformer
28,0.11769274278328969,0.14322901889681816,0.9721537521194326,0.9878048780487805,0.9302325581395349,9.549150281252631e-05,5.592528301935929,16.844200134277344,1.781077200999789,25,43,dl_e_transformer
29,0.10050774508943924,0.14155228435993195,0.9718641682292071,0.9863045318150342,0.9302325581395349,7.077560319906693e-05,2.786013199732854,13.877884864807129,1.811440620999747,25,43,dl_e_transformer
30,0.08649159853275006,0.13202538434416056,0.9712219364738572,0.9813803185350465,0.9523809523809523,4.951556604879047e-05,3.8076670949275675,14.856017112731934,1.7165708339998673,25,43,dl_e_transformer
31,0.09512881562113762,0.1446121223270893,0.9728691741264421,0.9886127567900285,0.9259259259259259,3.188256468013139e-05,4.788466843274923,14.829723358154297,1.7232953779998752,25,43,dl_e_transformer
32,0.10075123364535662,0.13365165423601866,0.9719390377064339,0.9830730168500424,0.9478672985781991,1.8018569652073372e-05,6.398181805243859,28.706972122192383,1.7583804749997398,25,43,dl_e_transformer
