epoch,train_loss,validation_loss,validation_pr_auc,validation_roc_auc,validation_f2_at_0_5,learning_rate,gradient_norm_mean,gradient_norm_max,epoch_seconds,best_epoch,seed,model_key
1,0.9694997714116023,0.8742520809173584,0.7982700956632883,0.9877664076325305,0.5216284987277354,0.0009979871469976197,1.9063198016240046,3.4045016765594482,0.0708134940000491,20,43,dl_a_mlp
2,0.6306310112659748,0.5887008905410767,0.8013972947673123,0.9874201738862814,0.6174698795180723,0.0009919647942993148,0.991252078459813,1.1183780431747437,0.06770203300038702,20,43,dl_a_mlp
3,0.4924731460901407,0.468780517578125,0.8035452554081705,0.9870354697237824,0.7347670250896058,0.0009819814303479266,0.8006442831112788,1.083575963973999,0.0667389639997964,20,43,dl_a_mlp
4,0.420630727822964,0.38462167978286743,0.8151243338104531,0.9880357005462799,0.7722007722007722,0.0009681174353198686,0.8342060584288377,2.449491500854492,0.06576081499997599,20,43,dl_a_mlp
5,0.3587011075936831,0.3317134380340576,0.8265636071591506,0.9884588751250288,0.7936507936507936,0.0009504844339512095,0.7336366841426263,1.8916069269180298,0.06876114600026995,20,43,dl_a_mlp
6,0.31722070620610165,0.29098275303840637,0.8405315683585015,0.9893821651150266,0.823045267489712,0.000929224396800933,0.644643811079172,1.2607842683792114,0.06769475400005831,20,43,dl_a_mlp
7,0.26549214583176833,0.2591821774840355,0.8570858963513487,0.9903439255212741,0.851063829787234,0.0009045084971874736,0.5358368960710672,0.7218634486198425,0.06722086599984323,20,43,dl_a_mlp
8,0.2534512934776453,0.23721783608198166,0.8611359902583152,0.9904593367700238,0.847457627118644,0.0008765357330018054,0.586862346300712,1.0092717409133911,0.06744731300022977,20,43,dl_a_mlp
9,0.23424712052712074,0.22360903024673462,0.8988903358827866,0.9925752096637686,0.8620689655172413,0.0008455313244934323,0.611791376884167,1.4064089059829712,0.06892591399991943,20,43,dl_a_mlp
10,0.20492200324168572,0.20492016524076462,0.914795669112175,0.993152265907517,0.8658008658008658,0.0008117449009293667,0.5934257484399356,1.0832959413528442,0.06735289300013392,20,43,dl_a_mlp
11,0.1793125604207699,0.190822996199131,0.9431875327610083,0.9943448488112642,0.8620689655172413,0.0007754484907260511,0.5187329145578238,0.9742200970649719,0.06824004800000694,20,43,dl_a_mlp
12,0.16428999602794647,0.18634804338216782,0.9635624146821663,0.995191197968762,0.8771929824561403,0.0007369343312364992,0.47844727910481966,0.8498937487602234,0.06716004899999461,20,43,dl_a_mlp
13,0.15219489427713248,0.17634271457791328,0.9573962835942386,0.9946526121412633,0.8695652173913043,0.0006965125158269617,0.5448186489251944,1.1139594316482544,0.0668042840002272,20,43,dl_a_mlp
14,0.14324987966280717,0.17509351670742035,0.963474213788553,0.9941524967300146,0.8849557522123894,0.0006545084971874735,0.5222979623537797,1.0219902992248535,0.06675731699988319,20,43,dl_a_mlp
15,0.12741302469601998,0.16266721114516258,0.9729518367359252,0.9955374317150111,0.8771929824561403,0.000611260466978157,0.5260217235638545,0.9557763934135437,0.06773449100001017,20,43,dl_a_mlp
16,0.12714197142766073,0.15910736098885536,0.973587560172926,0.9959221358775101,0.8849557522123894,0.0005671166329088276,0.5608320373755235,1.5191442966461182,0.06916572800037102,20,43,dl_a_mlp
17,0.1195446768632302,0.152425155043602,0.971791762447404,0.9963453104562592,0.8810572687224669,0.0005224324151752573,0.4653751437480633,0.7749859690666199,0.07004464700003155,20,43,dl_a_mlp
18,0.118272426036688,0.14768067374825478,0.9727560881553815,0.9964607217050089,0.8810572687224669,0.00047756758482474243,0.5129020695502942,0.8706392645835876,0.06931598399978611,20,43,dl_a_mlp
19,0.10706808131474715,0.1483307145535946,0.9755832855751928,0.996383780872509,0.8968609865470852,0.0004328833670911722,0.4478247303229112,0.8877391219139099,0.07081975000028251,20,43,dl_a_mlp
20,0.10662991266984206,0.1422620341181755,0.9812131689448762,0.9966146033700084,0.8849557522123894,0.00038873953302184273,0.5103905682380383,1.0914192199707031,0.0711435020002682,20,43,dl_a_mlp
21,0.08503673454889885,0.14528287202119827,0.9773185115490364,0.9957682542125106,0.8888888888888888,0.0003454915028125262,0.3588465177095853,0.49428457021713257,0.06859024899995347,20,43,dl_a_mlp
22,0.09859447009288348,0.14423684775829315,0.9762225110506032,0.9959606062937602,0.8928571428571429,0.00030348748417303827,0.5166960748342367,2.228041410446167,0.07109022799977538,20,43,dl_a_mlp
23,0.0958617555980499,0.14457247406244278,0.9732627087999997,0.9955374317150111,0.8928571428571429,0.0002630656687635006,0.43989190459251404,0.8665816783905029,0.07018638699992152,20,43,dl_a_mlp
24,0.09136766825730984,0.14310001954436302,0.9701874455908451,0.9953835500500116,0.8928571428571429,0.00022455150927394875,0.5079812545042771,1.0465165376663208,0.0675885990003735,20,43,dl_a_mlp
25,0.08438478668148701,0.14411558210849762,0.9686960990786958,0.9951142571362622,0.9009009009009009,0.00018825509907063323,0.395725823365725,0.5782260298728943,0.07225392400005148,20,43,dl_a_mlp
26,0.0985510595715963,0.13993873447179794,0.9696894353039297,0.9952296683850119,0.8928571428571429,0.00015446867550656765,0.6178030165342184,1.4631391763687134,0.0713942379998116,20,43,dl_a_mlp
27,0.09049167254796395,0.13772235251963139,0.972329774620249,0.9955759021312611,0.8928571428571429,0.00012346426699819455,0.5595404964226943,1.0805747509002686,0.07013262600003145,20,43,dl_a_mlp
