epoch,train_loss,validation_loss,validation_pr_auc,validation_roc_auc,validation_f2_at_0_5,learning_rate,gradient_norm_mean,gradient_norm_max,epoch_seconds,best_epoch,seed,model_key
1,1.4503686061272254,1.4572907090187073,0.03709946842656496,0.21970454720320073,0.0,0.0009979871469976197,0.40633342185845744,0.7114917635917664,0.06587378999984139,33,44,dl_d_autoencoder
2,1.439098821236537,1.4256058931350708,0.05584687489360135,0.3772793721628068,0.0,0.0009919647942993148,0.3578587948129727,0.8143370747566223,0.06368201700024656,33,44,dl_d_autoencoder
3,1.3822257610467763,1.386706531047821,0.25966208352808706,0.6864276371470339,0.0,0.0009819814303479266,0.26699377997563434,0.5585144758224487,0.06497897799999919,33,44,dl_d_autoencoder
4,1.3709180721869836,1.3656492233276367,0.5434089174083311,0.9358698161114103,0.0,0.0009681174353198686,0.22614855835070977,0.48082008957862854,0.06529624299992065,33,44,dl_d_autoencoder
5,1.365997497852032,1.356253743171692,0.5792463500314021,0.9655689774563361,0.0,0.0009504844339512095,0.24814869176882964,0.4992911219596863,0.06498859299972537,33,44,dl_d_autoencoder
6,1.357425066140982,1.3478175401687622,0.6826279573737964,0.9773024544125567,0.0,0.000929224396800933,0.25236201057067287,0.38846269249916077,0.06506290199968134,33,44,dl_d_autoencoder
7,1.3386227992864757,1.3394421339035034,0.70882277281396,0.9785335077325537,0.0,0.0009045084971874736,0.3279694937742673,0.4547152519226074,0.06507587699979922,33,44,dl_d_autoencoder
8,1.3102723084963286,1.3292590975761414,0.7335601734790441,0.9801107947987997,0.0,0.0008765357330018054,0.39757877817520726,0.5351132154464722,0.06482261199971617,33,44,dl_d_autoencoder
9,1.2895662509478056,1.3213560581207275,0.7639950159870909,0.9818804339462953,0.0,0.0008455313244934323,0.43963050842285156,0.5427896976470947,0.06682101499973214,33,44,dl_d_autoencoder
10,1.2860150704017053,1.313364028930664,0.7766659074652165,0.981226436870047,0.0,0.0008117449009293667,0.4597443915330447,0.5364072918891907,0.06655602099999669,33,44,dl_d_autoencoder
