epoch,train_loss,validation_loss,validation_pr_auc,validation_roc_auc,validation_f2_at_0_5,learning_rate,gradient_norm_mean,gradient_norm_max,epoch_seconds,best_epoch,seed,model_key
1,1.158186165186075,1.1614391803741455,0.39236921017671184,0.9036700777102409,0.3482142857142857,0.0009979871469976197,0.5558810165295234,0.9211215376853943,0.7571165940003084,19,43,dl_c_cnn1d
2,0.8981835016837487,0.8848678767681122,0.43793913486369695,0.9214049396014465,0.6359649122807017,0.0009919647942993148,0.7025582584050986,1.070232629776001,0.7078589469997496,19,43,dl_c_cnn1d
3,0.7201955456000108,0.7294628322124481,0.4724602820582073,0.9405247364776487,0.6628787878787878,0.0009819814303479266,0.9190998719288752,1.4839593172073364,0.7104738350003572,19,43,dl_c_cnn1d
4,0.5895254841217628,0.6478427052497864,0.5355160297287946,0.9603370008463491,0.7174887892376681,0.0009681174353198686,0.8359891176223755,1.5359983444213867,0.8073859470000571,19,43,dl_c_cnn1d
5,0.5005365610122681,0.9488416016101837,0.7763772981638245,0.981572670616296,0.46195652173913043,0.0009504844339512095,0.7841998567947974,2.6125175952911377,0.7084979750002276,19,43,dl_c_cnn1d
6,0.3870356186078145,0.7502922117710114,0.8709254249757168,0.9893052242825267,0.631578947368421,0.000929224396800933,0.969958497927739,2.1983468532562256,0.7094694239999626,19,43,dl_c_cnn1d
7,0.313502515737827,0.33932773768901825,0.893920530215766,0.9914210971762714,0.8411214953271028,0.0009045084971874736,0.8253920399225675,1.2355290651321411,0.7094221419997666,19,43,dl_c_cnn1d
8,0.2612367134827834,0.2872450202703476,0.9198762737728259,0.9937677925675157,0.8986175115207373,0.0008765357330018054,0.9884756207466125,1.5570136308670044,0.7089220160000878,19,43,dl_c_cnn1d
9,0.23265706919706786,0.4536437392234802,0.9596970006769638,0.9966146033700085,0.7868020304568528,0.0008455313244934323,1.2713024295293367,3.6431734561920166,0.6904406709995783,19,43,dl_c_cnn1d
10,0.24309900861520034,0.2263556644320488,0.9191380434515009,0.9932676771562668,0.7905138339920948,0.0008117449009293667,1.9174171571548169,7.612405776977539,0.6846874040002149,19,43,dl_c_cnn1d
11,0.18154643647945845,0.16978241503238678,0.9656975678179588,0.9971147187812572,0.9154929577464789,0.0007754484907260511,0.8900320988435012,2.180384874343872,0.6897915180002201,19,43,dl_c_cnn1d
12,0.1656092835160402,0.3802187144756317,0.9649228007776751,0.9971531891975072,0.85,0.0007369343312364992,1.1130735690777118,3.7861266136169434,0.70650849499998,19,43,dl_c_cnn1d
13,0.1421725400365316,0.19729816168546677,0.9736421652019865,0.9971147187812571,0.9375,0.0006965125158269617,0.9558413372589991,1.907023310661316,0.7126885279999442,19,43,dl_c_cnn1d
14,0.12583816452668264,0.14913562312722206,0.9766357121192579,0.9976533046087559,0.9478672985781991,0.0006545084971874735,0.9154162704944611,2.397315502166748,0.7213445639999918,19,43,dl_c_cnn1d
15,0.1214606028336745,0.12380152195692062,0.9734713926901715,0.9974224821112564,0.8658008658008658,0.000611260466978157,0.7629237473011017,1.540405035018921,0.6976720450002176,19,43,dl_c_cnn1d
16,0.10653148763454877,0.1671748124063015,0.9650060741040923,0.996806955451258,0.8264462809917356,0.0005671166329088276,1.0300659239292145,2.8586034774780273,0.7045678210001824,19,43,dl_c_cnn1d
17,0.10093072801828384,0.11418133229017258,0.9785269132061293,0.9977687158575056,0.9478672985781991,0.0005224324151752573,0.9849249651798835,2.4512863159179688,0.7094338289998632,19,43,dl_c_cnn1d
18,0.09860382229089737,0.11206636019051075,0.9711458951320151,0.9973455412787566,0.9389671361502347,0.00047756758482474243,0.899056993998014,1.7394152879714966,0.7127716330001022,19,43,dl_c_cnn1d
19,0.10180331967197932,0.1381409503519535,0.9792723356892292,0.9976533046087559,0.9569377990430622,0.0004328833670911722,0.8700445729952592,2.288926124572754,0.7018251059998875,19,43,dl_c_cnn1d
20,0.07639729202939914,0.12043914198875427,0.9732587397735218,0.9974609525275063,0.9523809523809523,0.00038873953302184273,0.7344040182920603,1.5693554878234863,0.6970026579997466,19,43,dl_c_cnn1d
21,0.09686742436427337,0.11553732119500637,0.9735590384909727,0.9971916596137571,0.8771929824561403,0.0003454915028125262,0.9751600416807028,3.410005569458008,0.7032283079997796,19,43,dl_c_cnn1d
22,0.09032048772160824,0.09866468049585819,0.9783050826711889,0.9976917750250057,0.9389671361502347,0.00030348748417303827,1.1628932196360369,4.906902313232422,0.7306540870004028,19,43,dl_c_cnn1d
23,0.08124264501608335,0.11055170558393002,0.975831379982498,0.9974994229437563,0.8849557522123894,0.0002630656687635006,1.2076478096155019,3.7945947647094727,0.7036303150002823,19,43,dl_c_cnn1d
24,0.08834150748757216,0.1498597413301468,0.9776624449388678,0.9977687158575055,0.9178743961352657,0.00022455150927394875,1.1250183307207549,2.8879103660583496,0.7101319329999569,19,43,dl_c_cnn1d
25,0.07108452228399423,0.14209295064210892,0.9779729733086081,0.997614834192506,0.9420289855072463,0.00018825509907063323,0.7058401864308578,1.1579344272613525,0.7139671019999696,19,43,dl_c_cnn1d
26,0.0840075216614283,0.10058224201202393,0.978608265542156,0.9978071862737554,0.9345794392523364,0.00015446867550656765,1.3799636845405285,4.7656121253967285,0.6974102509998374,19,43,dl_c_cnn1d
