epoch,train_loss,validation_loss,validation_pr_auc,validation_roc_auc,validation_f2_at_0_5,learning_rate,gradient_norm_mean,gradient_norm_max,epoch_seconds,best_epoch,seed,model_key
1,0.9647926367246188,0.8571734726428986,0.7734580905324048,0.9851888897437869,0.4975728155339806,0.0009979871469976197,1.6882981153634877,3.17000150680542,0.06679512499977136,22,44,dl_a_mlp
2,0.6603800654411316,0.6333359777927399,0.790088857066479,0.9866507655612833,0.606508875739645,0.0009919647942993148,1.0514890047220082,1.4255738258361816,0.06746481400023185,22,44,dl_a_mlp
3,0.5276877673772665,0.5153374671936035,0.8001709576353193,0.9869200584750327,0.7272727272727273,0.0009819814303479266,0.8876180465404804,1.1066007614135742,0.06651179199980106,22,44,dl_a_mlp
4,0.44675951508375317,0.4273621737957001,0.8097485475720769,0.9872662922212818,0.7575757575757576,0.0009681174353198686,0.7468919112132146,0.9122294783592224,0.06493686199974036,22,44,dl_a_mlp
5,0.3997807984168713,0.3666266202926636,0.8214228681696054,0.987612525967531,0.7633587786259542,0.0009504844339512095,0.7350919613471398,1.0952956676483154,0.06567296799994438,22,44,dl_a_mlp
6,0.3335332457835858,0.3249264061450958,0.8459559688825502,0.9884973455412787,0.7936507936507936,0.000929224396800933,0.5928574158595159,0.6664072871208191,0.06837966900002357,22,44,dl_a_mlp
7,0.30918586254119873,0.29576345533132553,0.8476005423301395,0.9861891205662845,0.8333333333333334,0.0009045084971874736,0.6639342812391428,1.1287606954574585,0.06616878999966502,22,44,dl_a_mlp
8,0.2658221125602722,0.2676506042480469,0.8770648916338788,0.985227360160037,0.8438818565400844,0.0008765357330018054,0.589301205598391,0.7785844206809998,0.06766357700007575,22,44,dl_a_mlp
9,0.24404396919103769,0.24180269986391068,0.9017290381450712,0.9890744017850273,0.851063829787234,0.0008455313244934323,0.6111921920226171,1.2023059129714966,0.06820084200035126,22,44,dl_a_mlp
10,0.222062342441999,0.22563432902097702,0.9206123773842042,0.9904978071862738,0.851063829787234,0.0008117449009293667,0.5560659009676713,1.0064600706100464,0.06913991499959593,22,44,dl_a_mlp
11,0.19600583612918854,0.21302776038646698,0.9385985140624896,0.9898438101100254,0.8620689655172413,0.0007754484907260511,0.5598995525103349,1.0512592792510986,0.06690588299989031,22,44,dl_a_mlp
12,0.17807173155821288,0.20359968394041061,0.9373799786166866,0.9859582980687851,0.8620689655172413,0.0007369343312364992,0.5130647535507495,0.8705348372459412,0.0668278069997541,22,44,dl_a_mlp
13,0.1640533352127442,0.19512254744768143,0.9589875604059132,0.9858044164037854,0.8771929824561403,0.0006965125158269617,0.5095748855517461,0.8989734053611755,0.06494782100025986,22,44,dl_a_mlp
14,0.160153703047679,0.185671154409647,0.9564565494950278,0.9879202892975303,0.851063829787234,0.0006545084971874735,0.5005486309528351,0.7376751899719238,0.06655259599983765,22,44,dl_a_mlp
15,0.15367619406718475,0.17880109325051308,0.9655509046918769,0.9879972301300299,0.8620689655172413,0.000611260466978157,0.4882949865781344,1.0504310131072998,0.1913204229999792,22,44,dl_a_mlp
16,0.13542815011281234,0.17733466997742653,0.9696788784108568,0.9833038393475418,0.8928571428571429,0.0005671166329088276,0.5527372429004083,1.2067714929580688,0.06787366199978351,22,44,dl_a_mlp
17,0.13307785185483786,0.17161252349615097,0.9674209309792114,0.984419481418789,0.8771929824561403,0.0005224324151752573,0.5278094938168159,1.0985015630722046,0.06962207200012926,22,44,dl_a_mlp
18,0.12367267734729327,0.17071546241641045,0.9674825639158527,0.984842655997538,0.8810572687224669,0.00047756758482474243,0.5025834899682265,1.3957550525665283,0.06937677199994141,22,44,dl_a_mlp
19,0.12964501231908798,0.16777870804071426,0.9676482835429906,0.9855351234900361,0.8771929824561403,0.0004328833670911722,0.6033052343588609,1.4157586097717285,0.06571026099982191,22,44,dl_a_mlp
