epoch,train_loss,validation_loss,validation_pr_auc,validation_roc_auc,validation_f2_at_0_5,learning_rate,gradient_norm_mean,gradient_norm_max,epoch_seconds,best_epoch,seed,model_key
15,0.14384600749382606,0.17935091629624367,0.950952301374879,0.9964607217050089,0.9330143540669856,0.000611260466978157,1.6478500274511485,4.418893337249756,0.7071414769998228,28,44,dl_c_cnn1d
16,0.13900629946818718,0.16534807533025742,0.9686854332953897,0.9969993075325075,0.9154929577464789,0.0005671166329088276,1.2887594631085029,2.528397560119629,0.7080486840000049,28,44,dl_c_cnn1d
17,0.12060441764501426,0.12276657298207283,0.961937015999204,0.9969608371162576,0.9174311926605505,0.0005224324151752573,1.7727971627162054,5.973239421844482,0.7088594469996679,28,44,dl_c_cnn1d
18,0.13135032212504974,0.1416308991611004,0.9571416956857495,0.9965761329537585,0.8583690987124464,0.00047756758482474243,1.6065820318001967,5.582266807556152,0.7079675750001115,28,44,dl_c_cnn1d
19,0.1045944937146627,0.1697820946574211,0.9613414150000857,0.9966915442025083,0.8333333333333334,0.0004328833670911722,1.7733498949270983,5.0400543212890625,0.7062737999999626,28,44,dl_c_cnn1d
20,0.109671318760285,0.2843077480792999,0.9705823252343544,0.9971147187812572,0.8866995073891626,0.00038873953302184273,1.4754781126976013,5.033446788787842,0.7142080470002838,28,44,dl_c_cnn1d
21,0.1224405814248782,0.17018502950668335,0.9618907545252855,0.9967300146187581,0.8298755186721992,0.0003454915028125262,2.0120653831041775,12.192011833190918,0.7080533619996459,28,44,dl_c_cnn1d
22,0.0929997844191698,0.12901781499385834,0.9681452341458026,0.997191659613757,0.8658008658008658,0.00030348748417303827,1.1271436214447021,2.11899995803833,0.6958566839998639,28,44,dl_c_cnn1d
23,0.09475702563157448,0.1142340749502182,0.965516490703319,0.9970762483650073,0.9259259259259259,0.0002630656687635006,1.1630190840134254,3.180697202682495,0.6966857249999521,28,44,dl_c_cnn1d
24,0.09161801492938629,0.1342022940516472,0.9602782739230166,0.9969223667000078,0.9090909090909091,0.00022455150927394875,1.045886585345635,2.8928396701812744,0.6975092600000607,28,44,dl_c_cnn1d
25,0.08876973089690392,0.10601771622896194,0.9698517775826924,0.9974609525275063,0.9049773755656109,0.00018825509907063323,1.3657512229222517,5.830340385437012,0.7041362410000147,28,44,dl_c_cnn1d
26,0.0816374492759888,0.17558183893561363,0.9715128251635395,0.9973455412787566,0.9024390243902439,0.00015446867550656765,0.8461825159879831,2.1340620517730713,0.7208664629997656,28,44,dl_c_cnn1d
27,0.08504812376430401,0.10732281021773815,0.969210443608025,0.9973070708625067,0.8968609865470852,0.00012346426699819455,1.3525416621795068,3.428389549255371,0.6993556490001538,28,44,dl_c_cnn1d
28,0.11948390648915218,0.146179910749197,0.9717688055651236,0.9974224821112564,0.9178743961352657,9.549150281252631e-05,1.5695296617654653,8.302803039550781,0.712199253000108,28,44,dl_c_cnn1d
29,0.06792073381634858,0.11826898530125618,0.9696940450929736,0.9973455412787566,0.9389671361502347,7.077560319906693e-05,0.8561815481919509,1.8708559274673462,0.7018031799998425,28,44,dl_c_cnn1d
30,0.08276868210389064,0.11326802521944046,0.9702072395936894,0.9973840116950065,0.9345794392523364,4.951556604879047e-05,0.8809805099780743,2.445458173751831,0.7035879689997273,28,44,dl_c_cnn1d
31,0.07483797950240281,0.15611031651496887,0.9687907027262166,0.9973070708625067,0.8980582524271845,3.188256468013139e-05,0.9365606812330393,2.606520414352417,0.7084562710001592,28,44,dl_c_cnn1d
32,0.08574697017096557,0.10959997773170471,0.9678492133866045,0.9972686004462569,0.9259259259259259,1.8018569652073372e-05,1.2259622514247894,2.4112679958343506,0.6990458079999371,28,44,dl_c_cnn1d
33,0.08340190150416814,0.11196345835924149,0.968202506812785,0.9973455412787566,0.9345794392523364,8.035205700685162e-06,0.8349800740297024,1.4549260139465332,0.6880761269999311,28,44,dl_c_cnn1d
34,0.08177486893076163,0.11450698971748352,0.9680402218403734,0.9973070708625068,0.9345794392523364,2.012853002380465e-06,1.1927229739152467,4.180550575256348,0.6929640809999,28,44,dl_c_cnn1d
35,0.07796534895896912,0.11321494728326797,0.9680402218403734,0.9973070708625068,0.9345794392523364,0.0,0.9006313979625702,2.205845832824707,0.7158446119997279,28,44,dl_c_cnn1d
