epoch,train_loss,validation_loss,validation_pr_auc,validation_roc_auc,validation_f2_at_0_5,learning_rate,gradient_norm_mean,gradient_norm_max,epoch_seconds,best_epoch,seed,model_key
1,1.1975780450380766,1.199398934841156,0.38576778823592855,0.8967454027852582,0.2808219178082192,0.0009979871469976197,0.6130641034016242,0.9229345917701721,0.7269503659999828,15,42,dl_c_cnn1d
2,0.9452205208631662,0.8988940119743347,0.4168600950799723,0.9073247672539817,0.6028368794326241,0.0009919647942993148,0.690492937198052,1.1347748041152954,0.6934097260000271,15,42,dl_c_cnn1d
3,0.7470512390136719,0.819545179605484,0.4786611862589237,0.9372932215126568,0.6046511627906976,0.0009819814303479266,0.6909182690657102,1.157645344734192,0.686772947999998,15,42,dl_c_cnn1d
4,0.572567682999831,0.878400444984436,0.5630027859643052,0.961606524582596,0.572139303482587,0.0009681174353198686,0.74562685077007,1.4706605672836304,0.7159420019997924,15,42,dl_c_cnn1d
5,0.46352118941453785,0.4932485669851303,0.6575482437162544,0.973147649457567,0.7608695652173914,0.0009504844339512095,0.9877174221552335,1.5298560857772827,0.8403442050002923,15,42,dl_c_cnn1d
6,0.3784628166602208,0.3909079283475876,0.7827793291870302,0.9824190197737939,0.7709251101321586,0.000929224396800933,0.9415167157466595,1.8143713474273682,0.7052433589997236,15,42,dl_c_cnn1d
7,0.3285409086025678,0.3145739734172821,0.8107384485096052,0.9846887743325383,0.7644628099173554,0.0009045084971874736,1.2725675472846398,3.4926657676696777,0.699458243999743,15,42,dl_c_cnn1d
8,0.26547944431121534,0.2948753535747528,0.8699969179231277,0.9889205201200277,0.7692307692307693,0.0008765357330018054,1.1995081122104938,3.883293390274048,0.7060848619998978,15,42,dl_c_cnn1d
9,0.25210012037020463,0.2303714156150818,0.8972270350642364,0.9910748634300224,0.8032128514056225,0.0008455313244934323,1.0436815802867596,2.260239839553833,0.7118634669996027,15,42,dl_c_cnn1d
10,0.22450590133666992,0.9197071492671967,0.9650315678711843,0.9967300146187582,0.4444444444444444,0.0008117449009293667,1.048112575824444,2.5052719116210938,0.7005710899998121,15,42,dl_c_cnn1d
11,0.19432727362100893,0.3488660007715225,0.9711000464433986,0.9969993075325075,0.8706467661691543,0.0007754484907260511,1.2444086120678828,2.08113431930542,0.703814599999987,15,42,dl_c_cnn1d
12,0.17339682693664843,0.16416841000318527,0.9492056574481771,0.9958067246287605,0.8368200836820083,0.0007369343312364992,1.3713640776964335,4.06436014175415,0.6919567429999915,15,42,dl_c_cnn1d
13,0.15337040963081214,0.39227382838726044,0.9389379692846753,0.9946141417250135,0.7068965517241379,0.0006965125158269617,1.0321125938342168,2.5290451049804688,0.699301529999957,15,42,dl_c_cnn1d
14,0.13935713469982147,0.13455184176564217,0.957062836106227,0.9964222512887589,0.8888888888888888,0.0006545084971874735,1.076231252688628,2.0173306465148926,0.7261660560002383,15,42,dl_c_cnn1d
15,0.12830574380663726,0.16984792053699493,0.977930975279986,0.9976917750250057,0.9420289855072463,0.000611260466978157,1.3522808001591609,7.105816841125488,0.7216655480001464,15,42,dl_c_cnn1d
16,0.11786514778549854,0.12207205221056938,0.9667241540524714,0.9969993075325075,0.9302325581395349,0.0005671166329088276,0.9431562721729279,2.4342904090881348,0.7091355820002718,15,42,dl_c_cnn1d
17,0.11811858415603638,0.3941907286643982,0.939777084190752,0.994806493806263,0.7142857142857143,0.0005224324151752573,1.5796759311969464,3.7495641708374023,0.7192698190001465,15,42,dl_c_cnn1d
18,0.14337169722868845,0.19309452921152115,0.963350669641437,0.9967300146187582,0.796812749003984,0.00047756758482474243,1.9364906320205102,4.60957145690918,0.720895045999896,15,42,dl_c_cnn1d
19,0.13785985656655753,0.4311153143644333,0.9686984496321884,0.9969993075325075,0.8121827411167513,0.0004328833670911722,1.491668822673651,5.9404683113098145,0.7110570290001306,15,42,dl_c_cnn1d
20,0.10697760719519395,0.13668489083647728,0.9739346356833389,0.997576363776256,0.9375,0.00038873953302184273,1.1667824272926037,3.768078327178955,0.7438019139999597,15,42,dl_c_cnn1d
21,0.10304058887637578,0.14180661737918854,0.9752090183081112,0.9973455412787566,0.9478672985781991,0.0003454915028125262,1.0267782165453985,3.079465389251709,0.7267219200002728,15,42,dl_c_cnn1d
22,0.0984989757148119,0.3989722430706024,0.971673100650829,0.9973070708625067,0.8542713567839196,0.00030348748417303827,0.897179527924611,2.139097213745117,0.7238050710002426,15,42,dl_c_cnn1d
