threshold,precision,recall,f1,f2,specificity,false_positive,false_negative
0.01,0.6349206349206349,0.975609756097561,0.7692307692307693,0.8810572687224669,0.9637223974763407,23,1
0.02,0.6779661016949152,0.975609756097561,0.8,0.8968609865470852,0.9700315457413249,19,1
0.03,0.7017543859649122,0.975609756097561,0.8163265306122449,0.9049773755656109,0.973186119873817,17,1
0.04,0.7142857142857143,0.975609756097561,0.8247422680412371,0.9090909090909091,0.9747634069400631,16,1
0.05,0.7272727272727273,0.975609756097561,0.8333333333333334,0.91324200913242,0.9763406940063092,15,1
0.060000000000000005,0.7272727272727273,0.975609756097561,0.8333333333333334,0.91324200913242,0.9763406940063092,15,1
0.06999999999999999,0.7407407407407407,0.975609756097561,0.8421052631578947,0.9174311926605505,0.9779179810725552,14,1
0.08,0.7407407407407407,0.975609756097561,0.8421052631578947,0.9174311926605505,0.9779179810725552,14,1
0.09,0.7407407407407407,0.975609756097561,0.8421052631578947,0.9174311926605505,0.9779179810725552,14,1
0.09999999999999999,0.7407407407407407,0.975609756097561,0.8421052631578947,0.9174311926605505,0.9779179810725552,14,1
0.11,0.7692307692307693,0.975609756097561,0.8602150537634409,0.9259259259259259,0.9810725552050473,12,1
0.12,0.7843137254901961,0.975609756097561,0.8695652173913043,0.9302325581395349,0.9826498422712934,11,1
0.13,0.8333333333333334,0.975609756097561,0.898876404494382,0.9433962264150944,0.9873817034700315,8,1
0.14,0.8333333333333334,0.975609756097561,0.898876404494382,0.9433962264150944,0.9873817034700315,8,1
0.15000000000000002,0.8695652173913043,0.975609756097561,0.9195402298850575,0.9523809523809523,0.9905362776025236,6,1
0.16,0.8695652173913043,0.975609756097561,0.9195402298850575,0.9523809523809523,0.9905362776025236,6,1
0.17,0.8695652173913043,0.975609756097561,0.9195402298850575,0.9523809523809523,0.9905362776025236,6,1
0.18000000000000002,0.8888888888888888,0.975609756097561,0.9302325581395349,0.9569377990430622,0.9921135646687698,5,1
0.19,0.9090909090909091,0.975609756097561,0.9411764705882353,0.9615384615384616,0.9936908517350158,4,1
0.2,0.9090909090909091,0.975609756097561,0.9411764705882353,0.9615384615384616,0.9936908517350158,4,1
0.21000000000000002,0.9090909090909091,0.975609756097561,0.9411764705882353,0.9615384615384616,0.9936908517350158,4,1
0.22,0.9090909090909091,0.975609756097561,0.9411764705882353,0.9615384615384616,0.9936908517350158,4,1
0.23,0.9090909090909091,0.975609756097561,0.9411764705882353,0.9615384615384616,0.9936908517350158,4,1
0.24000000000000002,0.9285714285714286,0.9512195121951219,0.9397590361445783,0.9466019417475728,0.9952681388012619,3,2
0.25,0.9285714285714286,0.9512195121951219,0.9397590361445783,0.9466019417475728,0.9952681388012619,3,2
0.26,0.9285714285714286,0.9512195121951219,0.9397590361445783,0.9466019417475728,0.9952681388012619,3,2
0.27,0.9285714285714286,0.9512195121951219,0.9397590361445783,0.9466019417475728,0.9952681388012619,3,2
0.28,0.926829268292683,0.926829268292683,0.926829268292683,0.926829268292683,0.9952681388012619,3,3
0.29000000000000004,0.926829268292683,0.926829268292683,0.926829268292683,0.926829268292683,0.9952681388012619,3,3
0.3,0.9743589743589743,0.926829268292683,0.95,0.9359605911330049,0.998422712933754,1,3
0.31,0.9743589743589743,0.926829268292683,0.95,0.9359605911330049,0.998422712933754,1,3
0.32,0.9743589743589743,0.926829268292683,0.95,0.9359605911330049,0.998422712933754,1,3
0.33,0.9743589743589743,0.926829268292683,0.95,0.9359605911330049,0.998422712933754,1,3
0.34,0.9743589743589743,0.926829268292683,0.95,0.9359605911330049,0.998422712933754,1,3
0.35000000000000003,0.9743589743589743,0.926829268292683,0.95,0.9359605911330049,0.998422712933754,1,3
