false_positive_rate,true_positive_rate
0.0,0.0
0.0,0.024390243902439025
0.0,0.8536585365853658
0.0015772870662460567,0.8536585365853658
0.0015772870662460567,0.9512195121951219
0.00473186119873817,0.9512195121951219
0.00473186119873817,0.975609756097561
0.19400630914826497,0.975609756097561
0.19400630914826497,1.0
0.3312302839116719,1.0
1.0,1.0
