threshold,precision,recall,f1,f2,specificity,false_positive,false_negative
0.01,0.5555555555555556,0.975609756097561,0.7079646017699115,0.847457627118644,0.9495268138801262,32,1
0.02,0.5882352941176471,0.975609756097561,0.7339449541284404,0.8620689655172413,0.9558359621451105,28,1
0.03,0.5970149253731343,0.975609756097561,0.7407407407407407,0.8658008658008658,0.9574132492113565,27,1
0.04,0.6060606060606061,0.975609756097561,0.7476635514018691,0.8695652173913043,0.9589905362776026,26,1
0.05,0.6557377049180327,0.975609756097561,0.7843137254901961,0.8888888888888888,0.9668769716088328,21,1
0.060000000000000005,0.6666666666666666,0.975609756097561,0.7920792079207921,0.8928571428571429,0.9684542586750788,20,1
0.06999999999999999,0.6779661016949152,0.975609756097561,0.8,0.8968609865470852,0.9700315457413249,19,1
0.08,0.6896551724137931,0.975609756097561,0.8080808080808081,0.9009009009009009,0.9716088328075709,18,1
0.09,0.7017543859649122,0.975609756097561,0.8163265306122449,0.9049773755656109,0.973186119873817,17,1
0.09999999999999999,0.7142857142857143,0.975609756097561,0.8247422680412371,0.9090909090909091,0.9747634069400631,16,1
0.11,0.7142857142857143,0.975609756097561,0.8247422680412371,0.9090909090909091,0.9747634069400631,16,1
0.12,0.7142857142857143,0.975609756097561,0.8247422680412371,0.9090909090909091,0.9747634069400631,16,1
0.13,0.7142857142857143,0.975609756097561,0.8247422680412371,0.9090909090909091,0.9747634069400631,16,1
0.14,0.7272727272727273,0.975609756097561,0.8333333333333334,0.91324200913242,0.9763406940063092,15,1
0.15000000000000002,0.7272727272727273,0.975609756097561,0.8333333333333334,0.91324200913242,0.9763406940063092,15,1
0.16,0.7407407407407407,0.975609756097561,0.8421052631578947,0.9174311926605505,0.9779179810725552,14,1
0.17,0.7547169811320755,0.975609756097561,0.851063829787234,0.9216589861751152,0.9794952681388013,13,1
0.18000000000000002,0.7547169811320755,0.975609756097561,0.851063829787234,0.9216589861751152,0.9794952681388013,13,1
0.19,0.7547169811320755,0.975609756097561,0.851063829787234,0.9216589861751152,0.9794952681388013,13,1
0.2,0.7692307692307693,0.975609756097561,0.8602150537634409,0.9259259259259259,0.9810725552050473,12,1
0.21000000000000002,0.7692307692307693,0.975609756097561,0.8602150537634409,0.9259259259259259,0.9810725552050473,12,1
0.22,0.7692307692307693,0.975609756097561,0.8602150537634409,0.9259259259259259,0.9810725552050473,12,1
0.23,0.7843137254901961,0.975609756097561,0.8695652173913043,0.9302325581395349,0.9826498422712934,11,1
0.24000000000000002,0.7843137254901961,0.975609756097561,0.8695652173913043,0.9302325581395349,0.9826498422712934,11,1
0.25,0.7843137254901961,0.975609756097561,0.8695652173913043,0.9302325581395349,0.9826498422712934,11,1
0.26,0.8,0.975609756097561,0.8791208791208791,0.9345794392523364,0.9842271293375394,10,1
0.27,0.8,0.975609756097561,0.8791208791208791,0.9345794392523364,0.9842271293375394,10,1
0.28,0.8333333333333334,0.975609756097561,0.898876404494382,0.9433962264150944,0.9873817034700315,8,1
0.29000000000000004,0.8333333333333334,0.975609756097561,0.898876404494382,0.9433962264150944,0.9873817034700315,8,1
0.3,0.8333333333333334,0.975609756097561,0.898876404494382,0.9433962264150944,0.9873817034700315,8,1
0.31,0.8333333333333334,0.975609756097561,0.898876404494382,0.9433962264150944,0.9873817034700315,8,1
0.32,0.8333333333333334,0.975609756097561,0.898876404494382,0.9433962264150944,0.9873817034700315,8,1
0.33,0.8333333333333334,0.975609756097561,0.898876404494382,0.9433962264150944,0.9873817034700315,8,1
0.34,0.8333333333333334,0.975609756097561,0.898876404494382,0.9433962264150944,0.9873817034700315,8,1
0.35000000000000003,0.8333333333333334,0.975609756097561,0.898876404494382,0.9433962264150944,0.9873817034700315,8,1
0.36000000000000004,0.8333333333333334,0.975609756097561,0.898876404494382,0.9433962264150944,0.9873817034700315,8,1
0.37,0.851063829787234,0.975609756097561,0.9090909090909091,0.9478672985781991,0.9889589905362776,7,1
0.38,0.851063829787234,0.975609756097561,0.9090909090909091,0.9478672985781991,0.9889589905362776,7,1
0.39,0.851063829787234,0.975609756097561,0.9090909090909091,0.9478672985781991,0.9889589905362776,7,1
0.4,0.851063829787234,0.975609756097561,0.9090909090909091,0.9478672985781991,0.9889589905362776,7,1
0.41000000000000003,0.851063829787234,0.975609756097561,0.9090909090909091,0.9478672985781991,0.9889589905362776,7,1
0.42000000000000004,0.851063829787234,0.975609756097561,0.9090909090909091,0.9478672985781991,0.9889589905362776,7,1
0.43,0.851063829787234,0.975609756097561,0.9090909090909091,0.9478672985781991,0.9889589905362776,7,1
0.44,0.851063829787234,0.975609756097561,0.9090909090909091,0.9478672985781991,0.9889589905362776,7,1
0.45,0.851063829787234,0.975609756097561,0.9090909090909091,0.9478672985781991,0.9889589905362776,7,1
0.46,0.851063829787234,0.975609756097561,0.9090909090909091,0.9478672985781991,0.9889589905362776,7,1
0.47000000000000003,0.851063829787234,0.975609756097561,0.9090909090909091,0.9478672985781991,0.9889589905362776,7,1
0.48000000000000004,0.851063829787234,0.975609756097561,0.9090909090909091,0.9478672985781991,0.9889589905362776,7,1
0.49,0.851063829787234,0.975609756097561,0.9090909090909091,0.9478672985781991,0.9889589905362776,7,1
0.5,0.851063829787234,0.975609756097561,0.9090909090909091,0.9478672985781991,0.9889589905362776,7,1
0.51,0.851063829787234,0.975609756097561,0.9090909090909091,0.9478672985781991,0.9889589905362776,7,1
0.52,0.851063829787234,0.975609756097561,0.9090909090909091,0.9478672985781991,0.9889589905362776,7,1
0.53,0.851063829787234,0.975609756097561,0.9090909090909091,0.9478672985781991,0.9889589905362776,7,1
0.54,0.8478260869565217,0.9512195121951219,0.896551724137931,0.9285714285714286,0.9889589905362776,7,2
0.55,0.8478260869565217,0.9512195121951219,0.896551724137931,0.9285714285714286,0.9889589905362776,7,2
0.56,0.8478260869565217,0.9512195121951219,0.896551724137931,0.9285714285714286,0.9889589905362776,7,2
0.5700000000000001,0.8478260869565217,0.9512195121951219,0.896551724137931,0.9285714285714286,0.9889589905362776,7,2
0.5800000000000001,0.8666666666666667,0.9512195121951219,0.9069767441860465,0.9330143540669856,0.9905362776025236,6,2
0.59,0.8666666666666667,0.9512195121951219,0.9069767441860465,0.9330143540669856,0.9905362776025236,6,2
0.6,0.8666666666666667,0.9512195121951219,0.9069767441860465,0.9330143540669856,0.9905362776025236,6,2
0.61,0.8666666666666667,0.9512195121951219,0.9069767441860465,0.9330143540669856,0.9905362776025236,6,2
0.62,0.8666666666666667,0.9512195121951219,0.9069767441860465,0.9330143540669856,0.9905362776025236,6,2
0.63,0.8666666666666667,0.9512195121951219,0.9069767441860465,0.9330143540669856,0.9905362776025236,6,2
0.64,0.8666666666666667,0.9512195121951219,0.9069767441860465,0.9330143540669856,0.9905362776025236,6,2
0.65,0.8863636363636364,0.9512195121951219,0.9176470588235294,0.9375,0.9921135646687698,5,2
0.66,0.9069767441860465,0.9512195121951219,0.9285714285714286,0.9420289855072463,0.9936908517350158,4,2
0.67,0.9069767441860465,0.9512195121951219,0.9285714285714286,0.9420289855072463,0.9936908517350158,4,2
0.68,0.9069767441860465,0.9512195121951219,0.9285714285714286,0.9420289855072463,0.9936908517350158,4,2
0.6900000000000001,0.9069767441860465,0.9512195121951219,0.9285714285714286,0.9420289855072463,0.9936908517350158,4,2
0.7000000000000001,0.9069767441860465,0.9512195121951219,0.9285714285714286,0.9420289855072463,0.9936908517350158,4,2
0.7100000000000001,0.9069767441860465,0.9512195121951219,0.9285714285714286,0.9420289855072463,0.9936908517350158,4,2
0.72,0.9069767441860465,0.9512195121951219,0.9285714285714286,0.9420289855072463,0.9936908517350158,4,2
0.73,0.9069767441860465,0.9512195121951219,0.9285714285714286,0.9420289855072463,0.9936908517350158,4,2
0.74,0.9069767441860465,0.9512195121951219,0.9285714285714286,0.9420289855072463,0.9936908517350158,4,2
0.75,0.9069767441860465,0.9512195121951219,0.9285714285714286,0.9420289855072463,0.9936908517350158,4,2
0.76,0.9069767441860465,0.9512195121951219,0.9285714285714286,0.9420289855072463,0.9936908517350158,4,2
0.77,0.95,0.926829268292683,0.9382716049382716,0.9313725490196079,0.9968454258675079,2,3
0.78,0.9487179487179487,0.9024390243902439,0.925,0.9113300492610837,0.9968454258675079,2,4
0.79,0.9487179487179487,0.9024390243902439,0.925,0.9113300492610837,0.9968454258675079,2,4
0.8,0.9487179487179487,0.9024390243902439,0.925,0.9113300492610837,0.9968454258675079,2,4
0.81,0.9487179487179487,0.9024390243902439,0.925,0.9113300492610837,0.9968454258675079,2,4
0.8200000000000001,0.9736842105263158,0.9024390243902439,0.9367088607594937,0.9158415841584159,0.998422712933754,1,4
0.8300000000000001,0.9736842105263158,0.9024390243902439,0.9367088607594937,0.9158415841584159,0.998422712933754,1,4
0.8400000000000001,0.9736842105263158,0.9024390243902439,0.9367088607594937,0.9158415841584159,0.998422712933754,1,4
0.85,0.9736842105263158,0.9024390243902439,0.9367088607594937,0.9158415841584159,0.998422712933754,1,4
0.86,0.9736842105263158,0.9024390243902439,0.9367088607594937,0.9158415841584159,0.998422712933754,1,4
0.87,0.9736842105263158,0.9024390243902439,0.9367088607594937,0.9158415841584159,0.998422712933754,1,4
0.88,0.9736842105263158,0.9024390243902439,0.9367088607594937,0.9158415841584159,0.998422712933754,1,4
0.89,1.0,0.9024390243902439,0.9487179487179487,0.9203980099502488,1.0,0,4
0.9,1.0,0.9024390243902439,0.9487179487179487,0.9203980099502488,1.0,0,4
0.91,1.0,0.9024390243902439,0.9487179487179487,0.9203980099502488,1.0,0,4
0.92,1.0,0.9024390243902439,0.9487179487179487,0.9203980099502488,1.0,0,4
0.93,1.0,0.8536585365853658,0.9210526315789473,0.8793969849246231,1.0,0,6
0.9400000000000001,1.0,0.8292682926829268,0.9066666666666666,0.8585858585858586,1.0,0,7
0.9500000000000001,1.0,0.8292682926829268,0.9066666666666666,0.8585858585858586,1.0,0,7
0.9600000000000001,1.0,0.7804878048780488,0.8767123287671232,0.8163265306122449,1.0,0,9
0.97,1.0,0.7560975609756098,0.8611111111111112,0.7948717948717948,1.0,0,10
0.98,1.0,0.7560975609756098,0.8611111111111112,0.7948717948717948,1.0,0,10
0.99,1.0,0.6829268292682927,0.8115942028985508,0.7291666666666666,1.0,0,13
