false_positive_rate,true_positive_rate
0.0,0.0
0.0,0.04878048780487805
0.0,0.7560975609756098
0.0,0.8780487804878049
0.0,1.0
0.0015772870662460567,1.0
0.00473186119873817,1.0
0.00946372239747634,1.0
0.011041009463722398,1.0
0.015772870662460567,1.0
0.017350157728706624,1.0
0.02365930599369085,1.0
0.026813880126182965,1.0
0.028391167192429023,1.0
0.03470031545741325,1.0
0.0473186119873817,1.0
0.06782334384858044,1.0
0.07570977917981073,1.0
0.07886435331230283,1.0
1.0,1.0
