false_positive_rate,true_positive_rate
0.0,0.0
0.0,0.926829268292683
0.0,0.975609756097561
0.0,1.0
0.0015772870662460567,1.0
0.02996845425867508,1.0
0.03470031545741325,1.0
0.04574132492113565,1.0
0.055205047318611984,1.0
0.06309148264984227,1.0
0.07570977917981073,1.0
0.25236593059936907,1.0
0.3864353312302839,1.0
1.0,1.0
