recall,precision
1.0,0.06074074074074074
0.975609756097561,0.5333333333333333
0.975609756097561,0.5405405405405406
0.975609756097561,0.547945205479452
0.9512195121951219,0.5416666666666666
0.9512195121951219,0.5492957746478874
0.926829268292683,0.5428571428571428
0.926829268292683,0.5507246376811594
0.926829268292683,0.5588235294117647
0.926829268292683,0.5671641791044776
0.926829268292683,0.5757575757575758
0.926829268292683,0.5846153846153846
0.926829268292683,0.59375
0.926829268292683,0.6031746031746031
0.926829268292683,0.6129032258064516
0.926829268292683,0.6229508196721312
0.926829268292683,0.6333333333333333
0.926829268292683,0.6440677966101694
0.926829268292683,0.6551724137931034
0.9024390243902439,0.6491228070175439
0.8780487804878049,0.6428571428571429
0.8780487804878049,0.6545454545454545
0.8780487804878049,0.6666666666666666
0.8780487804878049,0.6792452830188679
0.8536585365853658,0.6730769230769231
0.8292682926829268,0.6666666666666666
0.8292682926829268,0.68
0.8292682926829268,0.6938775510204082
0.8292682926829268,0.7083333333333334
0.8048780487804879,0.7021276595744681
0.7804878048780488,0.6956521739130435
0.7560975609756098,0.6888888888888889
0.7560975609756098,0.7045454545454546
0.7560975609756098,0.7209302325581395
0.7560975609756098,0.7380952380952381
0.7560975609756098,0.7560975609756098
0.7317073170731707,0.75
0.7317073170731707,0.7692307692307693
0.7073170731707317,0.7631578947368421
0.7073170731707317,0.7837837837837838
0.7073170731707317,0.8055555555555556
0.6829268292682927,0.8
0.6585365853658537,0.7941176470588235
0.6585365853658537,0.8181818181818182
0.6341463414634146,0.8125
0.6341463414634146,0.8387096774193549
0.6341463414634146,0.8666666666666667
0.6097560975609756,0.8620689655172413
0.5853658536585366,0.8571428571428571
0.5609756097560976,0.8518518518518519
0.5365853658536586,0.8461538461538461
0.5121951219512195,0.84
0.4878048780487805,0.8333333333333334
0.4634146341463415,0.8260869565217391
0.43902439024390244,0.8181818181818182
0.4146341463414634,0.8095238095238095
0.3902439024390244,0.8
0.3902439024390244,0.8421052631578947
0.36585365853658536,0.8333333333333334
0.34146341463414637,0.8235294117647058
0.34146341463414637,0.875
0.3170731707317073,0.8666666666666667
0.2926829268292683,0.8571428571428571
0.2926829268292683,0.9230769230769231
0.2926829268292683,1.0
0.2682926829268293,1.0
0.24390243902439024,1.0
0.21951219512195122,1.0
0.1951219512195122,1.0
0.17073170731707318,1.0
0.14634146341463414,1.0
0.12195121951219512,1.0
0.0,1.0
