threshold,precision,recall,f1,f2,specificity,false_positive,false_negative
0.01,0.36363636363636365,0.975609756097561,0.5298013245033113,0.7299270072992701,0.889589905362776,70,1
0.02,0.43010752688172044,0.975609756097561,0.5970149253731343,0.7782101167315175,0.916403785488959,53,1
0.03,0.5,0.975609756097561,0.6611570247933884,0.819672131147541,0.9369085173501577,40,1
0.04,0.5263157894736842,0.975609756097561,0.6837606837606838,0.8333333333333334,0.943217665615142,36,1
0.05,0.547945205479452,0.975609756097561,0.7017543859649122,0.8438818565400844,0.9479495268138801,33,1
0.060000000000000005,0.5633802816901409,0.975609756097561,0.7142857142857143,0.851063829787234,0.9511041009463722,31,1
0.06999999999999999,0.5970149253731343,0.975609756097561,0.7407407407407407,0.8658008658008658,0.9574132492113565,27,1
0.08,0.6349206349206349,0.975609756097561,0.7692307692307693,0.8810572687224669,0.9637223974763407,23,1
0.09,0.6779661016949152,0.975609756097561,0.8,0.8968609865470852,0.9700315457413249,19,1
0.09999999999999999,0.6779661016949152,0.975609756097561,0.8,0.8968609865470852,0.9700315457413249,19,1
0.11,0.7142857142857143,0.975609756097561,0.8247422680412371,0.9090909090909091,0.9747634069400631,16,1
0.12,0.7142857142857143,0.975609756097561,0.8247422680412371,0.9090909090909091,0.9747634069400631,16,1
0.13,0.7407407407407407,0.975609756097561,0.8421052631578947,0.9174311926605505,0.9779179810725552,14,1
0.14,0.7407407407407407,0.975609756097561,0.8421052631578947,0.9174311926605505,0.9779179810725552,14,1
0.15000000000000002,0.7547169811320755,0.975609756097561,0.851063829787234,0.9216589861751152,0.9794952681388013,13,1
0.16,0.7547169811320755,0.975609756097561,0.851063829787234,0.9216589861751152,0.9794952681388013,13,1
0.17,0.7843137254901961,0.975609756097561,0.8695652173913043,0.9302325581395349,0.9826498422712934,11,1
0.18000000000000002,0.8,0.975609756097561,0.8791208791208791,0.9345794392523364,0.9842271293375394,10,1
0.19,0.8,0.975609756097561,0.8791208791208791,0.9345794392523364,0.9842271293375394,10,1
0.2,0.8163265306122449,0.975609756097561,0.8888888888888888,0.9389671361502347,0.9858044164037855,9,1
0.21000000000000002,0.8163265306122449,0.975609756097561,0.8888888888888888,0.9389671361502347,0.9858044164037855,9,1
0.22,0.8333333333333334,0.975609756097561,0.898876404494382,0.9433962264150944,0.9873817034700315,8,1
0.23,0.8333333333333334,0.975609756097561,0.898876404494382,0.9433962264150944,0.9873817034700315,8,1
0.24000000000000002,0.8333333333333334,0.975609756097561,0.898876404494382,0.9433962264150944,0.9873817034700315,8,1
0.25,0.8333333333333334,0.975609756097561,0.898876404494382,0.9433962264150944,0.9873817034700315,8,1
0.26,0.851063829787234,0.975609756097561,0.9090909090909091,0.9478672985781991,0.9889589905362776,7,1
0.27,0.851063829787234,0.975609756097561,0.9090909090909091,0.9478672985781991,0.9889589905362776,7,1
0.28,0.8666666666666667,0.9512195121951219,0.9069767441860465,0.9330143540669856,0.9905362776025236,6,2
0.29000000000000004,0.8863636363636364,0.9512195121951219,0.9176470588235294,0.9375,0.9921135646687698,5,2
0.3,0.9047619047619048,0.926829268292683,0.9156626506024096,0.9223300970873787,0.9936908517350158,4,3
0.31,0.9047619047619048,0.926829268292683,0.9156626506024096,0.9223300970873787,0.9936908517350158,4,3
0.32,0.9047619047619048,0.926829268292683,0.9156626506024096,0.9223300970873787,0.9936908517350158,4,3
0.33,0.9047619047619048,0.926829268292683,0.9156626506024096,0.9223300970873787,0.9936908517350158,4,3
0.34,0.9024390243902439,0.9024390243902439,0.9024390243902439,0.9024390243902439,0.9936908517350158,4,4
0.35000000000000003,0.9024390243902439,0.9024390243902439,0.9024390243902439,0.9024390243902439,0.9936908517350158,4,4
0.36000000000000004,0.9230769230769231,0.8780487804878049,0.9,0.8866995073891626,0.9952681388012619,3,5
0.37,0.9230769230769231,0.8780487804878049,0.9,0.8866995073891626,0.9952681388012619,3,5
0.38,0.9230769230769231,0.8780487804878049,0.9,0.8866995073891626,0.9952681388012619,3,5
0.39,0.9210526315789473,0.8536585365853658,0.8860759493670886,0.8663366336633663,0.9952681388012619,3,6
0.4,0.918918918918919,0.8292682926829268,0.8717948717948718,0.845771144278607,0.9952681388012619,3,7
0.41000000000000003,0.918918918918919,0.8292682926829268,0.8717948717948718,0.845771144278607,0.9952681388012619,3,7
0.42000000000000004,0.918918918918919,0.8292682926829268,0.8717948717948718,0.845771144278607,0.9952681388012619,3,7
0.43,0.918918918918919,0.8292682926829268,0.8717948717948718,0.845771144278607,0.9952681388012619,3,7
0.44,0.9166666666666666,0.8048780487804879,0.8571428571428571,0.825,0.9952681388012619,3,8
0.45,0.9117647058823529,0.7560975609756098,0.8266666666666667,0.7828282828282829,0.9952681388012619,3,10
0.46,0.9117647058823529,0.7560975609756098,0.8266666666666667,0.7828282828282829,0.9952681388012619,3,10
0.47000000000000003,0.9393939393939394,0.7560975609756098,0.8378378378378378,0.7868020304568528,0.9968454258675079,2,10
0.48000000000000004,0.9393939393939394,0.7560975609756098,0.8378378378378378,0.7868020304568528,0.9968454258675079,2,10
0.49,0.9393939393939394,0.7560975609756098,0.8378378378378378,0.7868020304568528,0.9968454258675079,2,10
