threshold,precision,recall,f1,f2,specificity,false_positive,false_negative
0.01,0.3125,0.975609756097561,0.47337278106508873,0.684931506849315,0.861198738170347,88,1
0.02,0.3418803418803419,0.975609756097561,0.5063291139240507,0.7117437722419929,0.8785488958990536,77,1
0.03,0.34782608695652173,0.975609756097561,0.5128205128205128,0.7168458781362007,0.8817034700315457,75,1
0.04,0.35714285714285715,0.975609756097561,0.5228758169934641,0.7246376811594203,0.886435331230284,72,1
0.05,0.35714285714285715,0.975609756097561,0.5228758169934641,0.7246376811594203,0.886435331230284,72,1
0.060000000000000005,0.35714285714285715,0.975609756097561,0.5228758169934641,0.7246376811594203,0.886435331230284,72,1
0.06999999999999999,0.35714285714285715,0.975609756097561,0.5228758169934641,0.7246376811594203,0.886435331230284,72,1
0.08,0.35714285714285715,0.975609756097561,0.5228758169934641,0.7246376811594203,0.886435331230284,72,1
0.09,0.35714285714285715,0.975609756097561,0.5228758169934641,0.7246376811594203,0.886435331230284,72,1
0.09999999999999999,0.36036036036036034,0.975609756097561,0.5263157894736842,0.7272727272727273,0.88801261829653,71,1
0.11,0.36036036036036034,0.975609756097561,0.5263157894736842,0.7272727272727273,0.88801261829653,71,1
0.12,0.37037037037037035,0.975609756097561,0.5369127516778524,0.7352941176470589,0.8927444794952681,68,1
0.13,0.37037037037037035,0.975609756097561,0.5369127516778524,0.7352941176470589,0.8927444794952681,68,1
0.14,0.37383177570093457,0.975609756097561,0.5405405405405406,0.7380073800738007,0.8943217665615142,67,1
0.15000000000000002,0.37735849056603776,0.975609756097561,0.54421768707483,0.7407407407407407,0.8958990536277602,66,1
0.16,0.38095238095238093,0.975609756097561,0.547945205479452,0.7434944237918215,0.8974763406940063,65,1
0.17,0.38095238095238093,0.975609756097561,0.547945205479452,0.7434944237918215,0.8974763406940063,65,1
0.18000000000000002,0.38461538461538464,0.975609756097561,0.5517241379310345,0.746268656716418,0.8990536277602523,64,1
0.19,0.38461538461538464,0.975609756097561,0.5517241379310345,0.746268656716418,0.8990536277602523,64,1
0.2,0.39603960396039606,0.975609756097561,0.5633802816901409,0.7547169811320755,0.9037854889589906,61,1
0.21000000000000002,0.39603960396039606,0.975609756097561,0.5633802816901409,0.7547169811320755,0.9037854889589906,61,1
0.22,0.39603960396039606,0.975609756097561,0.5633802816901409,0.7547169811320755,0.9037854889589906,61,1
0.23,0.39603960396039606,0.975609756097561,0.5633802816901409,0.7547169811320755,0.9037854889589906,61,1
0.24000000000000002,0.39603960396039606,0.975609756097561,0.5633802816901409,0.7547169811320755,0.9037854889589906,61,1
0.25,0.4,0.975609756097561,0.5673758865248227,0.7575757575757576,0.9053627760252366,60,1
0.26,0.4,0.975609756097561,0.5673758865248227,0.7575757575757576,0.9053627760252366,60,1
0.27,0.4,0.975609756097561,0.5673758865248227,0.7575757575757576,0.9053627760252366,60,1
0.28,0.4,0.975609756097561,0.5673758865248227,0.7575757575757576,0.9053627760252366,60,1
0.29000000000000004,0.4,0.975609756097561,0.5673758865248227,0.7575757575757576,0.9053627760252366,60,1
0.3,0.4,0.975609756097561,0.5673758865248227,0.7575757575757576,0.9053627760252366,60,1
0.31,0.4,0.975609756097561,0.5673758865248227,0.7575757575757576,0.9053627760252366,60,1
0.32,0.40404040404040403,0.975609756097561,0.5714285714285714,0.7604562737642585,0.9069400630914827,59,1
0.33,0.40404040404040403,0.975609756097561,0.5714285714285714,0.7604562737642585,0.9069400630914827,59,1
0.34,0.40404040404040403,0.975609756097561,0.5714285714285714,0.7604562737642585,0.9069400630914827,59,1
0.35000000000000003,0.40404040404040403,0.975609756097561,0.5714285714285714,0.7604562737642585,0.9069400630914827,59,1
0.36000000000000004,0.40404040404040403,0.975609756097561,0.5714285714285714,0.7604562737642585,0.9069400630914827,59,1
0.37,0.40404040404040403,0.975609756097561,0.5714285714285714,0.7604562737642585,0.9069400630914827,59,1
