params,mean_test_score,std_test_score,rank_test_score
"{""C"": 0.1}",0.9422720197330298,0.034740016198944124,3
"{""C"": 1.0}",0.9896545425875312,0.00701795900293931,1
"{""C"": 10.0}",0.9885900919599463,0.007853725034866296,2
